,,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,TeslaLocation
"200 110th Ave Bellevue, WA 98004",40,i8mygke4ckycOudTO_3UQQ,café-cesura-bellevue-4,Café Cesura,https://s3-media2.fl.yelpcdn.com/bphoto/I29WLKulkv__CXaFIDaM5w/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-cesura-bellevue-4?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,502,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",3.5,"{'latitude': 47.6196463475606, 'longitude': -122.196551075913}",['delivery'],$,"{'address1': '1015 108th Ave NE', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['1015 108th Ave NE', 'Bellevue, WA 98004']}",+14259547277,(425) 954-7277,485.1414867358328,"200 110th Ave Bellevue, WA 98004"
"200 110th Ave Bellevue, WA 98004",41,jub8bSTaxA2USst7zyyyXg,belle-pastry-bellevue-2,Belle Pastry,https://s3-media1.fl.yelpcdn.com/bphoto/ZlFAVn9BMjGMZlsrJ-Noaw/o.jpg,False,https://www.yelp.com/biz/belle-pastry-bellevue-2?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,497,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.5,"{'latitude': 47.6100151, 'longitude': -122.2017434}",['delivery'],$$,"{'address1': '10373 Main St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10373 Main St', 'Bellevue, WA 98004']}",+14252890015,(425) 289-0015,869.1189265756956,"200 110th Ave Bellevue, WA 98004"
"200 110th Ave Bellevue, WA 98004",42,6jKvt0yaj_3z40BjH-Iz_A,pho-ever-bellevue,Pho Ever,https://s3-media3.fl.yelpcdn.com/bphoto/b2Ut_nWk0RqVpr8-7tiN3Q/o.jpg,False,https://www.yelp.com/biz/pho-ever-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,468,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.616936, 'longitude': -122.179283}","['delivery', 'pickup']",$$,"{'address1': '12015 NE 8th St', 'address2': 'Ste 6', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['12015 NE 8th St', 'Ste 6', 'Bellevue, WA 98005']}",+14254550439,(425) 455-0439,1137.5064133475546,"200 110th Ave Bellevue, WA 98004"
"200 110th Ave Bellevue, WA 98004",43,InGIjsn1Vq3UU98B2ngxow,lucky-strike-bellevue-bellevue-3,Lucky Strike - Bellevue,https://s3-media3.fl.yelpcdn.com/bphoto/NyvL1853Vbp98Dm30dLpag/o.jpg,False,https://www.yelp.com/biz/lucky-strike-bellevue-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,465,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 47.6167, 'longitude': -122.200604}",['delivery'],$$,"{'address1': '700 Bellevue Way NE', 'address2': 'Ste 250', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['700 Bellevue Way NE', 'Ste 250', 'Bellevue, WA 98004']}",+14254535137,(425) 453-5137,488.11470467221085,"200 110th Ave Bellevue, WA 98004"
"200 110th Ave Bellevue, WA 98004",44,cga2odsCYlH1tRxc_alsfw,the-french-bakery-bellevue-2,The French Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/7TX00WSlaoQlu612zmrpBQ/o.jpg,False,https://www.yelp.com/biz/the-french-bakery-bellevue-2?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,460,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 47.618234, 'longitude': -122.1912304}","['delivery', 'pickup']",$,"{'address1': '909 112th Ave NE', 'address2': 'Ste 106', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['909 112th Ave NE', 'Ste 106', 'Bellevue, WA 98004']}",+14255909640,(425) 590-9640,377.62253928212107,"200 110th Ave Bellevue, WA 98004"
"200 110th Ave Bellevue, WA 98004",45,VO0O2bXz2tJOAkjoBYiiAw,burgermaster-bellevue,Burgermaster,https://s3-media3.fl.yelpcdn.com/bphoto/Aw7OxQqEqwD7tQRPZXxA5w/o.jpg,False,https://www.yelp.com/biz/burgermaster-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,456,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 47.64215, 'longitude': -122.19884}",['delivery'],$$,"{'address1': '10606 Northup Way', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10606 Northup Way', 'Bellevue, WA 98004']}",+14258279566,(425) 827-9566,2983.2045858192055,"200 110th Ave Bellevue, WA 98004"
"200 110th Ave Bellevue, WA 98004",46,1tU6k6-x0j3zTUErMvQg7w,moghul-palace-indian-cuisine-bellevue,Moghul Palace Indian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/h4Q1n_aouvddDK-qISNkiA/o.jpg,False,https://www.yelp.com/biz/moghul-palace-indian-cuisine-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,441,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.0,"{'latitude': 47.6162172, 'longitude': -122.1807079}","['delivery', 'pickup']",$$,"{'address1': '677 120th Ave NE', 'address2': 'Ste 7A', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['677 120th Ave NE', 'Ste 7A', 'Bellevue, WA 98005']}",+14254511909,(425) 451-1909,1022.921530038488,"200 110th Ave Bellevue, WA 98004"
"200 110th Ave Bellevue, WA 98004",47,5oEN43xSSh5iwT7clr5XMA,520-bar-and-grill-bellevue,520 Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/A_34SAg2PS1YzUloiL_vMw/o.jpg,False,https://www.yelp.com/biz/520-bar-and-grill-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,440,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 47.61027, 'longitude': -122.20439}",['delivery'],$$,"{'address1': '10146 Main St', 'address2': None, 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10146 Main St', 'Bellevue, WA 98004']}",+14254500520,(425) 450-0520,949.5849902277546,"200 110th Ave Bellevue, WA 98004"
"200 110th Ave Bellevue, WA 98004",48,grempm7OaF3ZE_3gtYgdAQ,peony-kitchen-bellevue,Peony Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/HlEYPzh0VFG3QacvCtR-VA/o.jpg,False,https://www.yelp.com/biz/peony-kitchen-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,424,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.6099294, 'longitude': -122.202827}","['delivery', 'pickup']",$$,"{'address1': '10317 Main St', 'address2': 'Ste 100', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10317 Main St', 'Ste 100', 'Bellevue, WA 98004']}",+14255027652,(425) 502-7652,893.0204217669855,"200 110th Ave Bellevue, WA 98004"
"200 110th Ave Bellevue, WA 98004",49,wvEGC525cGJZGmqVFJW57A,bis-on-main-bellevue,Bis on Main,https://s3-media1.fl.yelpcdn.com/bphoto/okt_1QNOJ7c5tHGWbWO-XA/o.jpg,False,https://www.yelp.com/biz/bis-on-main-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,418,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 47.6100032, 'longitude': -122.2038743}",['delivery'],$$$,"{'address1': '10213 Main St', 'address2': None, 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10213 Main St', 'Bellevue, WA 98004']}",+14254552033,(425) 455-2033,945.3006276841312,"200 110th Ave Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",0,ywXCcLbaf6yDfIm84QxZPQ,din-tai-fung-bellevue-4,Din Tai Fung,https://s3-media2.fl.yelpcdn.com/bphoto/c6Xc0D6bKVaLdcTEU9pSUw/o.jpg,False,https://www.yelp.com/biz/din-tai-fung-bellevue-4?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,3945,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,"{'latitude': 47.617195, 'longitude': -122.20059}","['delivery', 'restaurant_reservation']",$$,"{'address1': '700 Bellevue Way NE', 'address2': 'Ste 280', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['700 Bellevue Way NE', 'Ste 280', 'Bellevue, WA 98004']}",+14256981095,(425) 698-1095,1327.2600230707708,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",1,vTeHclzyrWygJybfv0h5OA,facing-east-bellevue,Facing East,https://s3-media2.fl.yelpcdn.com/bphoto/e2iC80TpFxTq7vzKWNMXBQ/o.jpg,False,https://www.yelp.com/biz/facing-east-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,1893,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]",4.0,"{'latitude': 47.619749, 'longitude': -122.202793}","['delivery', 'pickup']",$$,"{'address1': '1075 Bellevue Way NE', 'address2': 'Ste B-2', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['1075 Bellevue Way NE', 'Ste B-2', 'Bellevue, WA 98004']}",+14256882986,(425) 688-2986,1653.0542464263988,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",2,dO7WB-1iPb6CFc_f7t90pA,john-howie-steak-restaurant-bellevue-2,John Howie Steak Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/c8qOjdOHUwSglEUFDANjbQ/o.jpg,False,https://www.yelp.com/biz/john-howie-steak-restaurant-bellevue-2?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,1350,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 47.616897, 'longitude': -122.191211}",['delivery'],$$$$,"{'address1': '11111 NE 8th St', 'address2': 'Ste 125', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['11111 NE 8th St', 'Ste 125', 'Bellevue, WA 98004']}",+14254400880,(425) 440-0880,1014.3685434385065,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",3,ybBJtVElvdr7tWub4sEFFw,maggianos-little-italy-bellevue,Maggiano's Little Italy,https://s3-media3.fl.yelpcdn.com/bphoto/QzkS2mifobKpX5Vu-1rHsQ/o.jpg,False,https://www.yelp.com/biz/maggianos-little-italy-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,1154,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'latitude': 47.6172, 'longitude': -122.20061}",['pickup'],$$,"{'address1': '10455 NE 8th St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10455 NE 8th St', 'Bellevue, WA 98004']}",+14255196476,(425) 519-6476,1335.473832524815,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",4,cn9ox-BRc2D45oWmp1egdg,mediterranean-kitchen-bellevue,Mediterranean Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/37KgPtlU6O7BnxnhsVJw3A/o.jpg,False,https://www.yelp.com/biz/mediterranean-kitchen-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,1029,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 47.6113559604462, 'longitude': -122.201761814933}","['delivery', 'pickup']",$$,"{'address1': '103 Bellevue Way NE', 'address2': 'Ste 103', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['103 Bellevue Way NE', 'Ste 103', 'Bellevue, WA 98004']}",+14254629422,(425) 462-9422,992.4836286454332,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",5,gHHDCn4g4KCKFbaMxjxS8g,daniels-broiler-bellevue-7,Daniel's Broiler,https://s3-media4.fl.yelpcdn.com/bphoto/yRy7cvvzC2p-vU-WUqSeMg/o.jpg,False,https://www.yelp.com/biz/daniels-broiler-bellevue-7?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,994,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 47.617784, 'longitude': -122.200176}","['delivery', 'pickup']",$$$,"{'address1': '10500 NE 8th St', 'address2': 'Fl 21', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10500 NE 8th St', 'Fl 21', 'Bellevue, WA 98004']}",+14254624662,(425) 462-4662,1360.865946608574,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",6,3xZfgDIz--SSeVfmEXv6MA,sugar-factory-bellevue-2,Sugar Factory,https://s3-media3.fl.yelpcdn.com/bphoto/h_JFnpIAt0b3bE818acitA/o.jpg,False,https://www.yelp.com/biz/sugar-factory-bellevue-2?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,965,"[{'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 47.61693, 'longitude': -122.19188}",['delivery'],$$$,"{'address1': '11111 NE 8th St', 'address2': 'Ste 120', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['11111 NE 8th St', 'Ste 120', 'Bellevue, WA 98004']}",+14254540313,(425) 454-0313,985.090423318068,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",7,6wrvQqQwkeQnokD7kPX-rQ,earls-kitchen-bar-bellevue,Earls Kitchen + Bar,https://s3-media2.fl.yelpcdn.com/bphoto/mCspmLx7meMm2NaqxZg3zg/o.jpg,False,https://www.yelp.com/biz/earls-kitchen-bar-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,963,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 47.616346, 'longitude': -122.201261}","['delivery', 'pickup']",$$,"{'address1': '700 Bellevue Way NE', 'address2': 'Unit 130', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['700 Bellevue Way NE', 'Unit 130', 'Bellevue, WA 98004']}",+14254523275,(425) 452-3275,1288.253444554839,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",8,NuPKl9HvpYSr1g5hYBAQKA,seastar-restaurant-and-raw-bar-bellevue,Seastar Restaurant & Raw Bar,https://s3-media2.fl.yelpcdn.com/bphoto/dbT_4v27KHI2ky1-PxGwvQ/o.jpg,False,https://www.yelp.com/biz/seastar-restaurant-and-raw-bar-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,950,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",4.0,"{'latitude': 47.612268, 'longitude': -122.196844}",['delivery'],$$$,"{'address1': '205 108th Ave NE', 'address2': 'Ste 100', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['205 108th Ave NE', 'Ste 100', 'Bellevue, WA 98004']}",+14254560010,(425) 456-0010,738.2999821236335,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",9,PzFJNls55DcBsWJOU2O0BQ,joey-bellevue-bellevue,JOEY Bellevue,https://s3-media3.fl.yelpcdn.com/bphoto/fjonimkpqkvtvRleoa1iWQ/o.jpg,False,https://www.yelp.com/biz/joey-bellevue-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,904,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,"{'latitude': 47.6180555, 'longitude': -122.201304584742}",['delivery'],$$,"{'address1': '800 Bellevue Way NE', 'address2': 'Ste 118', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['800 Bellevue Way NE', 'Ste 118', 'Bellevue, WA 98004']}",+14256371177,(425) 637-1177,1435.6215585210427,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",10,bygfqmZ37iyOO4IXdoCSxw,lunchbox-laboratory-bellevue,Lunchbox Laboratory,https://s3-media2.fl.yelpcdn.com/bphoto/iUeW6PnlHIfSGmWiZRU0WQ/o.jpg,False,https://www.yelp.com/biz/lunchbox-laboratory-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,815,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': 47.6190119586719, 'longitude': -122.191321483655}","['delivery', 'pickup']",$$,"{'address1': '989 112th Ave NE', 'address2': 'Ste 105', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['989 112th Ave NE', 'Ste 105', 'Bellevue, WA 98004']}",+14255052676,(425) 505-2676,1249.0022880687202,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",11,FZd7JmrGq8FaOS2Wb3J9iQ,the-cheesecake-factory-bellevue,The Cheesecake Factory,https://s3-media4.fl.yelpcdn.com/bphoto/pgm8Hntu5hQBrT6XAExdHQ/o.jpg,False,https://www.yelp.com/biz/the-cheesecake-factory-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,811,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 47.6158390319557, 'longitude': -122.201966417479}",[],$$,"{'address1': '401 Bellevue Square', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['401 Bellevue Square', 'Bellevue, WA 98004']}",+14254506000,(425) 450-6000,1285.0855414975595,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",12,LM28Dlj_2UVnv8wTCm8H_A,japonessa-sushi-cocina-bellevue-3,Japonessa Sushi Cocina,https://s3-media4.fl.yelpcdn.com/bphoto/y5LyujHYefaQexL0hSjRUQ/o.jpg,False,https://www.yelp.com/biz/japonessa-sushi-cocina-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,810,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 47.61488967, 'longitude': -122.19963333}",['delivery'],$$,"{'address1': '500 Bellevue Way NE', 'address2': 'Ste 130', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['500 Bellevue Way NE', 'Ste 130', 'Bellevue, WA 98004']}",+14254541585,(425) 454-1585,1097.5046313027856,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",13,uls9pCj4BseGfkxXfpAaeQ,hokkaido-ramen-santouka-bellevue-bellevue,Hokkaido Ramen Santouka - Bellevue,https://s3-media1.fl.yelpcdn.com/bphoto/6J_DNkERk0uOr6yLuUEALg/o.jpg,False,https://www.yelp.com/biz/hokkaido-ramen-santouka-bellevue-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,796,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.6113839, 'longitude': -122.20193}","['pickup', 'delivery']",$$,"{'address1': '103 Bellevue Way NE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['103 Bellevue Way NE', 'Bellevue, WA 98004']}",+14254620141,(425) 462-0141,1005.2980244525496,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",14,_X8Gem2YA1s2crAJIwZCNg,cactus-restaurants-bellevue,Cactus Restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/UdrG5DsQz7VRf8Ny0V0fTw/o.jpg,False,https://www.yelp.com/biz/cactus-restaurants-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,779,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",4.0,"{'latitude': 47.6168093, 'longitude': -122.202054}",['delivery'],$$,"{'address1': '535 Bellevue Sq', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['535 Bellevue Sq', 'Bellevue, WA 98004']}",+14254554321,(425) 455-4321,1366.4605532722899,"300 112th Ave SE Bellevue, WA 98004"
"300 112th Ave SE Bellevue, WA 98004",15,aMrtEaVWyMj9SlmNE7f4KA,tavern-hall-bellevue-2,Tavern Hall,https://s3-media3.fl.yelpcdn.com/bphoto/v4yvmKyMghh9NymG0aPlUQ/o.jpg,False,https://www.yelp.com/biz/tavern-hall-bellevue-2?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,741,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 47.6166631589067, 'longitude': -122.201900290213}","['delivery', 'pickup']",$$,"{'address1': '505 Bellevue Sq', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['505 Bellevue Sq', 'Bellevue, WA 98004']}",+14254547500,(425) 454-7500,1346.7271867097775,"300 112th Ave SE Bellevue, WA 98004"
